Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
CVX,2022-02-25,116.91,120.81,116.45,120.71,120.71,28028000,Energy
CVX,2022-02-28,119.75,123.82,119.22,123.82,123.82,24394300,Energy
CVX,2022-03-01,124.69,128.95,124.42,128.74,128.74,31159900,Energy
CVX,2022-03-02,129.15,133.92,129.02,132.54,132.54,31329500,Energy
CVX,2022-03-03,130.92,135.1,130.48,134.33,134.33,22492900,Energy
CVX,2022-03-04,133.96,137.54,133.36,136.42,136.42,29034400,Energy
CVX,2022-03-07,137.49,139.38,133.9,139.33,139.33,34824700,Energy
CVX,2022-03-08,141.28,149.62,141.1,146.63,146.63,57231000,Energy
CVX,2022-03-09,139.96,145.98,138.62,142.97,142.97,43430000,Energy
CVX,2022-03-10,145.09,150.27,144.71,146.88,146.88,34913600,Energy
CVX,2022-03-11,142.64,148.74,142.63,146.95,146.95,28423600,Energy
CVX,2022-03-14,142.92,144.76,141.28,143.36,143.36,25156200,Energy
CVX,2022-03-15,136.81,137.74,133.5,136.1,136.1,28534400,Energy
CVX,2022-03-16,136.54,138.01,134.32,135.61,135.61,22299700,Energy
CVX,2022-03-17,137.54,138.43,135.79,137.96,137.96,15750700,Energy
CVX,2022-03-18,138.34,139.07,136.53,139.07,139.07,23214700,Energy
CVX,2022-03-21,140.18,142.38,139.92,141.57,141.57,13180600,Energy
CVX,2022-03-22,140.75,142.1,139.8,141.1,141.1,11063900,Energy
CVX,2022-03-23,142.74,143.9,141.83,142.62,142.62,10755000,Energy
CVX,2022-03-24,143.11,143.94,141.88,143.0,143.0,9024800,Energy
CVX,2022-03-25,142.07,145.91,142.02,145.58,145.58,10254700,Energy
CVX,2022-03-28,142.65,143.28,141.99,143.04,143.04,9992000,Energy
CVX,2022-03-29,140.6,141.43,138.01,141.29,141.29,15102600,Energy
CVX,2022-03-30,142.08,143.04,140.73,142.29,142.29,9906000,Energy
CVX,2022-03-31,140.56,142.88,139.92,140.01,140.01,10395900,Energy
CVX,2022-04-01,139.97,142.7,139.58,141.21,141.21,8795300,Energy
CVX,2022-04-04,141.88,142.27,140.16,141.34,141.34,8718600,Energy
CVX,2022-04-05,141.9,144.22,140.24,140.47,140.47,9538200,Energy
CVX,2022-04-06,141.73,143.61,141.3,141.71,141.71,9269000,Energy
CVX,2022-04-07,141.96,144.2,140.52,143.68,143.68,8018400,Energy
CVX,2022-04-08,143.64,147.12,143.62,146.12,146.12,10801200,Energy
CVX,2022-04-11,144.95,145.13,141.8,142.36,142.36,10206100,Energy
CVX,2022-04-12,145.29,148.48,144.59,145.33,145.33,9528400,Energy
CVX,2022-04-13,146.98,147.97,144.71,147.61,147.61,7330700,Energy
CVX,2022-04-14,146.77,148.71,146.66,147.54,147.54,9421100,Energy
CVX,2022-04-18,148.76,150.08,147.79,149.52,149.52,7639000,Energy
CVX,2022-04-19,148.83,149.35,147.06,147.75,147.75,6970200,Energy
CVX,2022-04-20,147.57,149.26,147.43,148.35,148.35,7495000,Energy
CVX,2022-04-21,147.67,148.28,140.87,141.52,141.52,14594800,Energy
CVX,2022-04-22,141.35,142.28,138.32,138.4,138.4,12160100,Energy
CVX,2022-04-25,133.91,136.17,130.15,135.42,135.42,15449800,Energy
CVX,2022-04-26,136.56,137.9,134.47,134.6,134.6,9810600,Energy
CVX,2022-04-27,135.07,135.79,132.87,134.35,134.35,10396600,Energy
CVX,2022-04-28,135.39,140.16,133.22,139.12,139.12,9366400,Energy
CVX,2022-04-29,138.68,139.68,134.39,134.72,134.72,14713200,Energy
CVX,2022-05-02,134.41,137.58,133.41,137.36,137.36,11559000,Energy
CVX,2022-05-03,137.21,140.53,136.94,139.72,139.72,8827200,Energy
CVX,2022-05-04,141.85,144.36,140.56,144.11,144.11,9183200,Energy
CVX,2022-05-05,145.54,145.75,139.86,142.96,142.96,9807600,Energy
CVX,2022-05-06,144.69,147.01,142.24,146.77,146.77,10418100,Energy
CVX,2022-05-09,144.24,144.24,136.27,136.93,136.93,14110700,Energy
CVX,2022-05-10,139.48,141.18,135.75,138.25,138.25,11636000,Energy
CVX,2022-05-11,140.66,143.99,139.74,140.3,140.3,9105500,Energy
CVX,2022-05-12,140.35,141.75,136.6,141.63,141.63,8936400,Energy
CVX,2022-05-13,143.17,145.14,141.78,144.35,144.35,9229900,Energy
CVX,2022-05-16,145.32,150.45,145.2,148.77,148.77,13296300,Energy
CVX,2022-05-17,150.34,151.04,148.42,149.64,149.64,12827600,Energy
CVX,2022-05-18,150.95,150.96,143.73,145.7,145.7,13107500,Energy
CVX,2022-05-19,142.72,147.07,141.16,144.66,144.66,10958700,Energy
CVX,2022-05-20,146.41,148.28,142.26,145.49,145.49,9615000,Energy
CVX,2022-05-23,146.89,149.95,146.61,148.87,148.87,10216400,Energy
CVX,2022-05-24,147.98,150.48,147.22,149.67,149.67,9782700,Energy
CVX,2022-05-25,150.1,152.57,149.95,152.07,152.07,10174500,Energy
CVX,2022-05-26,153.01,154.26,151.72,153.09,153.09,11213900,Energy
CVX,2022-05-27,153.03,154.62,152.31,154.56,154.56,10512300,Energy
CVX,2022-05-31,156.01,156.88,150.39,151.42,151.42,20547600,Energy
CVX,2022-06-01,153.21,154.43,151.66,152.86,152.86,8824100,Energy
CVX,2022-06-02,151.49,153.02,150.93,152.58,152.58,7441900,Energy
CVX,2022-06-03,152.58,154.53,152.58,153.97,153.97,8435300,Energy
