Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
PG,2020-06-08,101.69,103.14,101.17,103.08,103.08,6926700,Consumer Goods
PG,2020-06-09,103.39,103.7,102.3,102.47,102.47,5563200,Consumer Goods
PG,2020-06-10,103.04,103.81,102.27,103.24,103.24,6678200,Consumer Goods
PG,2020-06-11,102.88,103.53,100.44,100.67,100.67,8937500,Consumer Goods
PG,2020-06-12,100.95,102.22,99.8,100.11,100.11,7998500,Consumer Goods
PG,2020-06-15,99.19,101.55,98.5,101.04,101.04,8786000,Consumer Goods
PG,2020-06-16,102.63,103.01,101.25,102.29,102.29,8165200,Consumer Goods
PG,2020-06-17,102.51,103.14,101.69,102.11,102.11,6320800,Consumer Goods
PG,2020-06-18,101.71,103.87,101.63,103.28,103.28,6274400,Consumer Goods
PG,2020-06-19,104.33,105.48,102.89,102.97,102.97,17506200,Consumer Goods
PG,2020-06-22,102.85,103.11,101.6,101.96,101.96,5695600,Consumer Goods
PG,2020-06-23,102.75,103.2,101.87,101.94,101.94,5340400,Consumer Goods
PG,2020-06-24,101.5,102.14,100.69,100.81,100.81,6547800,Consumer Goods
PG,2020-06-25,101.3,102.2,100.47,102.08,102.08,5489300,Consumer Goods
PG,2020-06-26,101.82,102.58,99.61,99.78,99.78,23201700,Consumer Goods
PG,2020-06-29,100.88,102.22,100.75,101.88,101.88,6866900,Consumer Goods
PG,2020-06-30,102.15,103.9,102.0,103.53,103.53,7818000,Consumer Goods
PG,2020-07-01,103.6,104.24,102.95,103.89,103.89,6501200,Consumer Goods
PG,2020-07-02,104.77,106.13,104.37,104.67,104.67,6150900,Consumer Goods
PG,2020-07-06,105.44,105.99,104.67,105.32,105.32,6023300,Consumer Goods
PG,2020-07-07,105.03,106.72,104.68,105.83,105.83,6866300,Consumer Goods
PG,2020-07-08,105.77,106.71,105.64,106.41,106.41,6494100,Consumer Goods
PG,2020-07-09,106.35,107.35,105.47,106.05,106.05,5341000,Consumer Goods
PG,2020-07-10,106.13,107.8,106.04,107.27,107.27,6752600,Consumer Goods
PG,2020-07-13,107.37,108.75,106.8,107.41,107.41,7681500,Consumer Goods
PG,2020-07-14,107.36,108.81,106.94,108.31,108.31,6272100,Consumer Goods
PG,2020-07-15,109.08,109.88,107.59,107.8,107.8,8145000,Consumer Goods
PG,2020-07-16,108.3,108.69,107.29,108.03,108.03,3959300,Consumer Goods
PG,2020-07-17,108.31,109.16,108.09,108.78,108.78,4868600,Consumer Goods
PG,2020-07-20,108.64,108.96,108.05,108.44,108.44,4242100,Consumer Goods
PG,2020-07-21,108.66,109.66,108.17,108.3,108.3,5162300,Consumer Goods
PG,2020-07-22,108.67,109.45,107.55,109.22,109.22,5929200,Consumer Goods
PG,2020-07-23,109.89,110.82,109.44,109.93,109.93,6664800,Consumer Goods
PG,2020-07-24,110.65,111.33,109.2,109.76,109.76,6014200,Consumer Goods
PG,2020-07-27,109.54,110.35,109.39,110.07,110.07,6464600,Consumer Goods
PG,2020-07-28,110.11,111.93,110.04,111.43,111.43,7644400,Consumer Goods
PG,2020-07-29,111.15,112.61,110.98,111.8,111.8,6702000,Consumer Goods
PG,2020-07-30,113.85,115.04,112.97,114.51,114.51,10400700,Consumer Goods
PG,2020-07-31,113.85,114.33,112.64,114.25,114.25,8487000,Consumer Goods
PG,2020-08-03,113.68,114.95,113.68,114.4,114.4,7769400,Consumer Goods
PG,2020-08-04,113.95,116.7,113.89,116.58,116.58,7773700,Consumer Goods
PG,2020-08-05,116.4,117.33,115.99,116.27,116.27,5680000,Consumer Goods
PG,2020-08-06,115.76,116.21,115.12,115.64,115.64,3974100,Consumer Goods
PG,2020-08-07,115.79,116.45,115.41,116.37,116.37,4934900,Consumer Goods
PG,2020-08-10,116.5,117.14,116.05,116.85,116.85,5812700,Consumer Goods
PG,2020-08-11,117.0,117.41,115.71,116.09,116.09,5329900,Consumer Goods
PG,2020-08-12,116.56,118.48,116.5,118.03,118.03,5920400,Consumer Goods
PG,2020-08-13,117.7,118.39,117.57,118.31,118.31,4989500,Consumer Goods
PG,2020-08-14,118.16,118.19,117.24,117.72,117.72,5845200,Consumer Goods
PG,2020-08-17,117.58,118.24,117.34,118.07,118.07,5603800,Consumer Goods
PG,2020-08-18,118.34,119.83,118.0,118.95,118.95,8670700,Consumer Goods
PG,2020-08-19,118.1,118.78,118.07,118.3,118.3,6827700,Consumer Goods
PG,2020-08-20,117.84,119.36,117.8,119.24,119.24,4352200,Consumer Goods
PG,2020-08-21,119.03,120.33,118.43,119.76,119.76,5706600,Consumer Goods
PG,2020-08-24,119.8,120.93,119.55,120.69,120.69,7420500,Consumer Goods
PG,2020-08-25,121.12,121.25,120.07,121.17,121.17,4718300,Consumer Goods
PG,2020-08-26,120.74,121.4,120.46,120.59,120.59,4746200,Consumer Goods
PG,2020-08-27,120.98,121.72,120.4,120.43,120.43,6156100,Consumer Goods
PG,2020-08-28,120.53,121.04,119.33,120.92,120.92,4166300,Consumer Goods
PG,2020-08-31,120.41,120.88,120.09,120.53,120.53,5596800,Consumer Goods
PG,2020-09-01,120.12,120.44,119.44,120.4,120.4,5671800,Consumer Goods
PG,2020-09-02,120.34,123.24,119.91,122.43,122.43,8384800,Consumer Goods
PG,2020-09-03,122.63,123.47,119.45,120.47,120.47,7277900,Consumer Goods
PG,2020-09-04,120.08,121.28,118.61,120.21,120.21,7437700,Consumer Goods
PG,2020-09-08,120.7,120.8,117.67,118.45,118.45,6847500,Consumer Goods
PG,2020-09-09,118.87,121.61,118.74,120.38,120.38,6002900,Consumer Goods
PG,2020-09-10,120.35,120.87,118.95,119.11,119.11,5242500,Consumer Goods
PG,2020-09-11,119.98,120.82,119.51,120.37,120.37,4398000,Consumer Goods
PG,2020-09-14,120.63,121.62,120.53,120.8,120.8,4767400,Consumer Goods
PG,2020-09-15,120.93,121.79,120.59,120.8,120.8,4046500,Consumer Goods
PG,2020-09-16,121.61,122.14,119.9,119.98,119.98,6049900,Consumer Goods
PG,2020-09-17,119.43,120.14,118.67,119.83,119.83,4648500,Consumer Goods
PG,2020-09-18,119.3,120.19,118.73,119.7,119.7,10192800,Consumer Goods
PG,2020-09-21,119.37,119.78,117.37,119.12,119.12,7092600,Consumer Goods
PG,2020-09-22,118.93,121.14,118.71,120.21,120.21,4722800,Consumer Goods
PG,2020-09-23,120.61,120.61,118.58,118.77,118.77,6373700,Consumer Goods
PG,2020-09-24,119.09,119.51,118.25,119.31,119.31,5708200,Consumer Goods
PG,2020-09-25,118.41,120.24,118.41,119.92,119.92,4969900,Consumer Goods
